Year,Month,Day,GHI
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,6
2020,11,13,36
2020,11,13,9
2020,11,13,10
2020,11,13,5
2020,11,13,16
2020,11,13,13
2020,11,13,22
2020,11,13,44
2020,11,13,4
2020,11,13,15
2020,11,13,17
2020,11,13,98
2020,11,13,12
2020,11,13,40
2020,11,13,111
2020,11,13,124
2020,11,13,67
2020,11,13,68
2020,11,13,32
2020,11,13,13
2020,11,13,19
2020,11,13,45
2020,11,13,36
2020,11,13,42
2020,11,13,78
2020,11,13,80
2020,11,13,16
2020,11,13,30
2020,11,13,35
2020,11,13,23
2020,11,13,53
2020,11,13,53
2020,11,13,44
2020,11,13,70
2020,11,13,18
2020,11,13,20
2020,11,13,27
2020,11,13,29
2020,11,13,15
2020,11,13,19
2020,11,13,59
2020,11,13,13
2020,11,13,12
2020,11,13,11
2020,11,13,24
2020,11,13,38
2020,11,13,17
2020,11,13,208
2020,11,13,184
2020,11,13,159
2020,11,13,134
2020,11,13,109
2020,11,13,84
2020,11,13,61
2020,11,13,41
2020,11,13,23
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,13,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,19
2020,11,14,36
2020,11,14,57
2020,11,14,81
2020,11,14,106
2020,11,14,133
2020,11,14,159
2020,11,14,186
2020,11,14,214
2020,11,14,239
2020,11,14,264
2020,11,14,291
2020,11,14,315
2020,11,14,337
2020,11,14,359
2020,11,14,379
2020,11,14,398
2020,11,14,417
2020,11,14,433
2020,11,14,448
2020,11,14,462
2020,11,14,327
2020,11,14,485
2020,11,14,494
2020,11,14,355
2020,11,14,237
2020,11,14,243
2020,11,14,218
2020,11,14,242
2020,11,14,269
2020,11,14,347
2020,11,14,513
2020,11,14,375
2020,11,14,356
2020,11,14,368
2020,11,14,478
2020,11,14,323
2020,11,14,192
2020,11,14,135
2020,11,14,155
2020,11,14,200
2020,11,14,157
2020,11,14,109
2020,11,14,136
2020,11,14,126
2020,11,14,108
2020,11,14,102
2020,11,14,49
2020,11,14,53
2020,11,14,37
2020,11,14,86
2020,11,14,70
2020,11,14,45
2020,11,14,46
2020,11,14,36
2020,11,14,24
2020,11,14,13
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,14,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,19
2020,11,15,36
2020,11,15,58
2020,11,15,82
2020,11,15,108
2020,11,15,134
2020,11,15,159
2020,11,15,185
2020,11,15,211
2020,11,15,237
2020,11,15,261
2020,11,15,284
2020,11,15,308
2020,11,15,205
2020,11,15,350
2020,11,15,299
2020,11,15,387
2020,11,15,223
2020,11,15,418
2020,11,15,433
2020,11,15,351
2020,11,15,239
2020,11,15,151
2020,11,15,135
2020,11,15,204
2020,11,15,200
2020,11,15,97
2020,11,15,79
2020,11,15,101
2020,11,15,96
2020,11,15,129
2020,11,15,112
2020,11,15,77
2020,11,15,237
2020,11,15,233
2020,11,15,84
2020,11,15,76
2020,11,15,174
2020,11,15,281
2020,11,15,176
2020,11,15,225
2020,11,15,246
2020,11,15,121
2020,11,15,71
2020,11,15,33
2020,11,15,70
2020,11,15,9
2020,11,15,62
2020,11,15,85
2020,11,15,66
2020,11,15,45
2020,11,15,26
2020,11,15,32
2020,11,15,23
2020,11,15,24
2020,11,15,14
2020,11,15,5
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,15,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,16
2020,11,16,33
2020,11,16,54
2020,11,16,77
2020,11,16,102
2020,11,16,127
2020,11,16,153
2020,11,16,180
2020,11,16,206
2020,11,16,231
2020,11,16,256
2020,11,16,278
2020,11,16,302
2020,11,16,324
2020,11,16,345
2020,11,16,366
2020,11,16,384
2020,11,16,402
2020,11,16,418
2020,11,16,433
2020,11,16,447
2020,11,16,459
2020,11,16,469
2020,11,16,479
2020,11,16,486
2020,11,16,492
2020,11,16,293
2020,11,16,347
2020,11,16,263
2020,11,16,266
2020,11,16,307
2020,11,16,292
2020,11,16,122
2020,11,16,208
2020,11,16,218
2020,11,16,213
2020,11,16,329
2020,11,16,100
2020,11,16,74
2020,11,16,177
2020,11,16,42
2020,11,16,59
2020,11,16,68
2020,11,16,49
2020,11,16,17
2020,11,16,45
2020,11,16,100
2020,11,16,72
2020,11,16,68
2020,11,16,80
2020,11,16,99
2020,11,16,80
2020,11,16,43
2020,11,16,19
2020,11,16,26
2020,11,16,15
2020,11,16,7
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,16,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,6
2020,11,17,10
2020,11,17,23
2020,11,17,35
2020,11,17,51
2020,11,17,38
2020,11,17,143
2020,11,17,168
2020,11,17,194
2020,11,17,122
2020,11,17,137
2020,11,17,124
2020,11,17,195
2020,11,17,148
2020,11,17,145
2020,11,17,218
2020,11,17,126
2020,11,17,163
2020,11,17,166
2020,11,17,159
2020,11,17,244
2020,11,17,180
2020,11,17,207
2020,11,17,235
2020,11,17,224
2020,11,17,236
2020,11,17,262
2020,11,17,292
2020,11,17,275
2020,11,17,336
2020,11,17,363
2020,11,17,351
2020,11,17,373
2020,11,17,462
2020,11,17,454
2020,11,17,333
2020,11,17,239
2020,11,17,195
2020,11,17,165
2020,11,17,146
2020,11,17,229
2020,11,17,253
2020,11,17,146
2020,11,17,184
2020,11,17,101
2020,11,17,85
2020,11,17,135
2020,11,17,116
2020,11,17,108
2020,11,17,171
2020,11,17,63
2020,11,17,37
2020,11,17,67
2020,11,17,27
2020,11,17,17
2020,11,17,20
2020,11,17,10
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,17,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,30
2020,11,18,51
2020,11,18,74
2020,11,18,100
2020,11,18,126
2020,11,18,152
2020,11,18,179
2020,11,18,126
2020,11,18,127
2020,11,18,117
2020,11,18,187
2020,11,18,123
2020,11,18,198
2020,11,18,229
2020,11,18,248
2020,11,18,394
2020,11,18,412
2020,11,18,429
2020,11,18,444
2020,11,18,458
2020,11,18,471
2020,11,18,482
2020,11,18,491
2020,11,18,499
2020,11,18,505
2020,11,18,509
2020,11,18,512
2020,11,18,514
2020,11,18,513
2020,11,18,511
2020,11,18,507
2020,11,18,502
2020,11,18,495
2020,11,18,487
2020,11,18,477
2020,11,18,465
2020,11,18,452
2020,11,18,437
2020,11,18,421
2020,11,18,403
2020,11,18,385
2020,11,18,364
2020,11,18,343
2020,11,18,321
2020,11,18,297
2020,11,18,273
2020,11,18,248
2020,11,18,222
2020,11,18,195
2020,11,18,168
2020,11,18,141
2020,11,18,115
2020,11,18,89
2020,11,18,64
2020,11,18,41
2020,11,18,22
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,18,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,25
2020,11,19,44
2020,11,19,65
2020,11,19,89
2020,11,19,114
2020,11,19,139
2020,11,19,164
2020,11,19,189
2020,11,19,214
2020,11,19,239
2020,11,19,189
2020,11,19,213
2020,11,19,252
2020,11,19,253
2020,11,19,348
2020,11,19,367
2020,11,19,384
2020,11,19,401
2020,11,19,415
2020,11,19,429
2020,11,19,441
2020,11,19,452
2020,11,19,461
2020,11,19,349
2020,11,19,354
2020,11,19,360
2020,11,19,382
2020,11,19,481
2020,11,19,480
2020,11,19,478
2020,11,19,475
2020,11,19,470
2020,11,19,462
2020,11,19,454
2020,11,19,444
2020,11,19,433
2020,11,19,420
2020,11,19,305
2020,11,19,278
2020,11,19,288
2020,11,19,356
2020,11,19,336
2020,11,19,316
2020,11,19,294
2020,11,19,192
2020,11,19,158
2020,11,19,161
2020,11,19,201
2020,11,19,126
2020,11,19,114
2020,11,19,93
2020,11,19,67
2020,11,19,47
2020,11,19,54
2020,11,19,18
2020,11,19,9
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,19,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,6
2020,11,20,38
2020,11,20,58
2020,11,20,81
2020,11,20,106
2020,11,20,131
2020,11,20,156
2020,11,20,180
2020,11,20,204
2020,11,20,228
2020,11,20,254
2020,11,20,277
2020,11,20,299
2020,11,20,254
2020,11,20,244
2020,11,20,279
2020,11,20,292
2020,11,20,293
2020,11,20,321
2020,11,20,329
2020,11,20,432
2020,11,20,442
2020,11,20,356
2020,11,20,459
2020,11,20,465
2020,11,20,470
2020,11,20,474
2020,11,20,475
2020,11,20,475
2020,11,20,473
2020,11,20,470
2020,11,20,465
2020,11,20,458
2020,11,20,450
2020,11,20,440
2020,11,20,428
2020,11,20,415
2020,11,20,401
2020,11,20,386
2020,11,20,369
2020,11,20,285
2020,11,20,332
2020,11,20,243
2020,11,20,223
2020,11,20,104
2020,11,20,143
2020,11,20,94
2020,11,20,197
2020,11,20,172
2020,11,20,148
2020,11,20,123
2020,11,20,57
2020,11,20,42
2020,11,20,23
2020,11,20,16
2020,11,20,6
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,20,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,9
2020,11,21,20
2020,11,21,33
2020,11,21,51
2020,11,21,65
2020,11,21,129
2020,11,21,154
2020,11,21,127
2020,11,21,137
2020,11,21,132
2020,11,21,173
2020,11,21,200
2020,11,21,199
2020,11,21,243
2020,11,21,251
2020,11,21,176
2020,11,21,187
2020,11,21,276
2020,11,21,265
2020,11,21,302
2020,11,21,299
2020,11,21,256
2020,11,21,288
2020,11,21,339
2020,11,21,344
2020,11,21,226
2020,11,21,200
2020,11,21,328
2020,11,21,311
2020,11,21,266
2020,11,21,270
2020,11,21,315
2020,11,21,456
2020,11,21,448
2020,11,21,438
2020,11,21,427
2020,11,21,415
2020,11,21,401
2020,11,21,384
2020,11,21,263
2020,11,21,231
2020,11,21,204
2020,11,21,238
2020,11,21,165
2020,11,21,78
2020,11,21,62
2020,11,21,102
2020,11,21,54
2020,11,21,48
2020,11,21,45
2020,11,21,71
2020,11,21,54
2020,11,21,42
2020,11,21,27
2020,11,21,15
2020,11,21,16
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,21,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,20
2020,11,22,37
2020,11,22,58
2020,11,22,81
2020,11,22,104
2020,11,22,129
2020,11,22,154
2020,11,22,126
2020,11,22,157
2020,11,22,153
2020,11,22,142
2020,11,22,177
2020,11,22,192
2020,11,22,201
2020,11,22,198
2020,11,22,196
2020,11,22,216
2020,11,22,208
2020,11,22,230
2020,11,22,236
2020,11,22,314
2020,11,22,298
2020,11,22,288
2020,11,22,276
2020,11,22,281
2020,11,22,246
2020,11,22,238
2020,11,22,202
2020,11,22,129
2020,11,22,146
2020,11,22,80
2020,11,22,100
2020,11,22,36
2020,11,22,82
2020,11,22,49
2020,11,22,16
2020,11,22,95
2020,11,22,18
2020,11,22,62
2020,11,22,70
2020,11,22,11
2020,11,22,16
2020,11,22,15
2020,11,22,10
2020,11,22,10
2020,11,22,8
2020,11,22,48
2020,11,22,24
2020,11,22,35
2020,11,22,25
2020,11,22,17
2020,11,22,20
2020,11,22,10
2020,11,22,8
2020,11,22,5
2020,11,22,3
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,22,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,0
2020,11,23,4
2020,11,23,6
2020,11,23,13
2020,11,23,7
2020,11,23,11
2020,11,23,16
2020,11,23,8
2020,11,23,10
2020,11,23,11
2020,11,23,12
2020,11,23,6
2020,11,23,13
2020,11,23,15
2020,11,23,15
2020,11,23,20
2020,11,23,15
2020,11,23,19
2020,11,23,11
2020,11,23,18
2020,11,23,8
2020,11,23,8
2020,11,23,15
2020,11,23,9
2020,11,23,9
2020,11,23,9
2020,11,23,9
2020,11,23,13
2020,11,23,29
2020,11,23,17
2020,11,23,23
2020,11,23,66
